INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222005308,3115,,INVESTIGATE PERSON,B2, ,0,2022-01-24 08:19:00,2022,1,Monday,8,,FOREST ST,42.32747840490013,-71.0787969343547,"(42.32747840490013, -71.0787969343547)"
222004023,3114,,INVESTIGATE PROPERTY,E13, ,0,2022-01-19 11:33:00,2022,1,Wednesday,11,,SHERIDAN ST,42.32008170449049,-71.10663224776593,"(42.32008170449049, -71.10663224776593)"
222022832,3115,,INVESTIGATE PERSON,E5, ,0,2022-04-01 17:20:00,2022,4,Friday,17,,BLUE LEDGE DR,42.27530577209107,-71.1369092688385,"(42.27530577209107, -71.1369092688385)"
222019090,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,D4, ,0,2022-03-18 22:13:00,2022,3,Friday,22,,"ALBANY ST & MASSACHUSETTS AVE
BOSTON  MA 02118
UNI",42.33349998017161,-71.07350999617319,"(42.33349998017161, -71.07350999617319)"
222014566,3114,,INVESTIGATE PROPERTY,B3, ,0,2022-03-01 16:16:00,2022,3,Tuesday,16,,HARLEM ST,42.3002168413442,-71.08097940099773,"(42.3002168413442, -71.08097940099773)"
222015688,619,,LARCENY ALL OTHERS,E13, ,0,2022-03-05 14:30:00,2022,3,Saturday,14,,BURR ST,42.317293048118025,-71.10899679839156,"(42.317293048118025, -71.10899679839156)"
222019758,1831,,SICK ASSIST,E18, ,0,2022-03-21 14:41:00,2022,3,Monday,14,,CENTRAL AVE,42.259358918227626,-71.12032517428784,"(42.259358918227626, -71.12032517428784)"
222009356,1402,,VANDALISM,A1, ,0,2022-02-09 00:31:00,2022,2,Wednesday,0,,UNION ST,42.3614816294418,-71.05719146219977,"(42.3614816294418, -71.05719146219977)"
222019430,3115,,INVESTIGATE PERSON,B2,282,0,2022-03-20 11:44:00,2022,3,Sunday,11,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
222019193,613,,LARCENY SHOPLIFTING,B2, ,0,2022-03-19 11:25:00,2022,3,Saturday,11,,DUDLEY ST,42.31735471710791,-71.06582970165483,"(42.31735471710791, -71.06582970165483)"
222001371,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,53,0,2022-01-06 23:00:00,2022,1,Thursday,23,,ESSEX ST,42.37902612338835,-71.06948073265862,"(42.37902612338835, -71.06948073265862)"
222008305,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5, ,0,2022-02-04 17:46:00,2022,2,Friday,17,,WASHINGTON ST,42.28180103108924,-71.13311578820176,"(42.28180103108924, -71.13311578820176)"
222019662,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2, ,0,2022-03-20 20:00:00,2022,3,Sunday,20,,EDGEWOOD ST,42.31845834315512,-71.08032337621198,"(42.318458343155115, -71.08032337621198)"
222016581,3116,,HARBOR INCIDENT / VIOLATION,A15, ,0,2022-03-09 13:20:00,2022,3,Wednesday,13,,TOBIN BRIDGE,0.0,0.0,"(0, 0)"
222013741,724,,AUTO THEFT,C11, ,0,2022-02-24 18:00:00,2022,2,Thursday,18,,FREEPORT ST,42.30468252220293,-71.0562786467743,"(42.30468252220293, -71.0562786467743)"
222014668,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2022-03-02 01:19:00,2022,3,Wednesday,1,,STOUGHTON ST,42.31661749735653,-71.0640782725732,"(42.31661749735653, -71.0640782725732)"
222007556,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3, ,0,2022-02-02 04:29:00,2022,2,Wednesday,4,,MORTON ST,42.28560167185806,-71.09317129740397,"(42.28560167185806, -71.09317129740397)"
222024228,2101,,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,A7, ,0,2022-04-07 00:30:00,2022,4,Thursday,0,,VIENNA ST & NEPTUNE RD,42.379637959613504,-71.02485003269618,"(42.379637959613504, -71.02485003269618)"
222023529,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,319,0,2022-04-04 16:51:00,2022,4,Monday,16,,WAYNE ST,42.3072422945032,-71.08551703580682,"(42.3072422945032, -71.08551703580682)"
222013444,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C11,355,0,2022-02-24 16:45:00,2022,2,Thursday,16,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222006064,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E13, ,0,2022-01-27 02:04:00,2022,1,Thursday,2,,BOYLSTON ST,42.31538816363455,-71.10239088386444,"(42.31538816363455, -71.10239088386444)"
222018774,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2022-03-17 21:29:00,2022,3,Thursday,21,,CHARLEMONT ST,42.28604811809415,-71.0522614267249,"(42.28604811809415, -71.0522614267249)"
222019930,1831,,SICK ASSIST,A7, ,0,2022-03-22 08:52:00,2022,3,Tuesday,8,,S BREMEN ST,42.36780297149182,-71.03943328320705,"(42.36780297149182, -71.03943328320705)"
222004759,1831,,SICK ASSIST,D4,627,0,2022-01-21 21:09:00,2022,1,Friday,21,,PETERBOROUGH ST,42.34280176796605,-71.10069509976204,"(42.342801767966044, -71.10069509976204)"
222020011,3201,,PROPERTY - LOST/ MISSING,D4, ,0,2022-03-21 06:00:00,2022,3,Monday,6,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222008920,3201,,PROPERTY - LOST/ MISSING,E5,691,0,2022-02-05 23:59:00,2022,2,Saturday,23,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
222006832,3410,,TOWED MOTOR VEHICLE,D14, ,0,2022-01-30 11:04:00,2022,1,Sunday,11,,COMMONWEALTH AVE,42.34447228631844,-71.1427388291738,"(42.34447228631844, -71.1427388291738)"
222013817,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3, ,0,2022-02-26 15:35:00,2022,2,Saturday,15,,"BABSON ST & BLUE HILL AVE
MATTAPAN  MA 02126
UNITE",42.27701897787743,-71.09338096443841,"(42.277018977877425, -71.09338096443841)"
222024434,1402,,VANDALISM,C11,355,0,2022-03-31 12:00:00,2022,3,Thursday,12,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222003816,617,,LARCENY THEFT FROM BUILDING,C11,355,0,2022-01-06 00:00:00,2022,1,Thursday,0,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222009193,617,,LARCENY THEFT FROM BUILDING,A7,28,0,2022-01-25 09:00:00,2022,1,Tuesday,9,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
222020962,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,A1, ,0,2022-03-25 21:42:00,2022,3,Friday,21,,"SUMMER ST & HAWLEY ST
BOSTON  MA 02110
UNITED STAT",42.35496002642055,-71.05975994142077,"(42.35496002642055, -71.05975994142077)"
222016950,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,77,0,2022-03-10 10:15:00,2022,3,Thursday,10,,NEW SUDBURY ST,42.36183856656472,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
222016655,3114,,INVESTIGATE PROPERTY,B2, ,0,2022-03-09 10:00:00,2022,3,Wednesday,10,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
222012796,520,,BURGLARY - RESIDENTIAL,E13, ,0,2022-02-16 12:00:00,2022,2,Wednesday,12,,SOUTHBOURNE RD,42.28981485753005,-71.11767828112077,"(42.289814857530054, -71.11767828112077)"
222007335,1402,,VANDALISM,B2,282,0,2022-01-25 12:00:00,2022,1,Tuesday,12,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
222007452,3115,,INVESTIGATE PERSON,E5, ,0,2022-02-01 17:23:00,2022,2,Tuesday,17,,LAGRANGE ST,42.29084865637741,-71.16844556219705,"(42.29084865637741, -71.16844556219705)"
222021699,3106,,PROPERTY - ACCIDENTAL DAMAGE,D14, ,0,2022-03-28 16:42:00,2022,3,Monday,16,,WAVERLY ST,42.36185826685732,-71.14092914696073,"(42.36185826685732, -71.14092914696073)"
222018770,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A1, ,0,2022-03-17 00:00:00,2022,3,Thursday,0,,CAMBRIDGE ST,42.36124326869168,-71.06497327027982,"(42.36124326869168, -71.06497327027982)"
222006365,3112,,LANDLORD - TENANT,B3,465,0,2022-01-26 00:00:00,2022,1,Wednesday,0,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222005117,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2022-01-23 12:20:00,2022,1,Sunday,12,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222024449,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2022-04-07 09:00:00,2022,4,Thursday,9,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222022048,3207,,PROPERTY - FOUND,A1,77,0,2022-03-29 21:15:00,2022,3,Tuesday,21,,SUDBURY ST,0.0,0.0,"(0, 0)"
222004211,3114,,INVESTIGATE PROPERTY,B3, ,0,2022-01-19 22:18:00,2022,1,Wednesday,22,,TALBOT AVE,42.2923141181546,-71.07912028747151,"(42.2923141181546, -71.07912028747151)"
222006385,3130,,SEARCH WARRANT,E18, ,0,2022-01-28 11:16:00,2022,1,Friday,11,,EDSON TER,42.24261097685148,-71.13818408069281,"(42.24261097685148, -71.13818408069281)"
222003030,613,,LARCENY SHOPLIFTING,D4, ,0,2022-01-14 17:05:00,2022,1,Friday,17,,RING RD,42.3481315830497,-71.08027001562783,"(42.3481315830497, -71.08027001562783)"
222024527,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,619,0,2022-04-08 02:43:00,2022,4,Friday,2,,WESTLAND AVE,42.34391715771822,-71.08967540650154,"(42.34391715771822, -71.08967540650154)"
222015628,1001,,FORGERY / COUNTERFEITING,E18,520,0,2022-02-24 16:00:00,2022,2,Thursday,16,,HYDE PARK AVE,42.25621592040216,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222024293,2647,,THREATS TO DO BODILY HARM,B2,305,0,2022-04-07 00:00:00,2022,4,Thursday,0,,WALNUT AVE,42.32101260931925,-71.08587918887044,"(42.321012609319254, -71.08587918887044)"
222000416,3301,,VERBAL DISPUTE,E13, ,0,2022-01-03 01:22:00,2022,1,Monday,1,,GLEN RD,42.30692570859091,-71.09785573064042,"(42.30692570859091, -71.09785573064042)"
222020487,3207,,PROPERTY - FOUND,B2, ,0,2022-03-24 09:00:00,2022,3,Thursday,9,,TREMONT ST,42.33402461310304,-71.09039049468309,"(42.33402461310304, -71.09039049468309)"
222001593,3115,,INVESTIGATE PERSON,B3, ,0,2022-01-08 13:57:00,2022,1,Saturday,13,,W SELDEN ST,42.27693085595066,-71.08631705983208,"(42.27693085595066, -71.08631705983208)"
222004523,1831,,SICK ASSIST,B3,465,0,2022-01-21 08:36:00,2022,1,Friday,8,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222018758,3006,,SICK/INJURED/MEDICAL - PERSON,A1, ,0,2022-03-17 19:49:00,2022,3,Thursday,19,,WASHINGTON ST,42.35512339036804,-71.06087979851635,"(42.355123390368036, -71.06087979851635)"
222015388,3207,,PROPERTY - FOUND,D4, ,0,2022-03-04 18:39:00,2022,3,Friday,18,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222013071,3108,,FIRE REPORT,B2, ,0,2022-02-23 12:32:00,2022,2,Wednesday,12,,HUMBOLDT AVE,42.31430347467973,-71.08856593453203,"(42.31430347467973, -71.08856593453203)"
222004842,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B2, ,0,2022-01-22 09:15:00,2022,1,Saturday,9,,CRESTON ST,42.31195474564685,-71.07871912007954,"(42.311954745646844, -71.07871912007954)"
222019245,3001,,DEATH INVESTIGATION,C6, ,0,2022-03-19 14:56:00,2022,3,Saturday,14,,H ST,42.33597504897662,-71.04157183995675,"(42.33597504897662, -71.04157183995675)"
222010397,801,,ASSAULT - SIMPLE,A15,41,0,2022-02-09 12:15:00,2022,2,Wednesday,12,,VINE ST,42.37663166813234,-71.05593195497872,"(42.37663166813234, -71.05593195497872)"
222006752,3115,,INVESTIGATE PERSON,C11, ,0,2022-01-29 20:01:00,2022,1,Saturday,20,,TALBOT AVE,42.28714820395045,-71.06493039372496,"(42.287148203950444, -71.06493039372496)"
222017639,3115,,INVESTIGATE PERSON,C6, ,0,2022-03-13 16:48:00,2022,3,Sunday,16,,COLUMBIA RD,42.3304661064404,-71.04513271450739,"(42.3304661064404, -71.04513271450739)"
222005204,613,,LARCENY SHOPLIFTING,D4, ,0,2022-01-23 17:35:00,2022,1,Sunday,17,,BOYLSTON STREET,0.0,0.0,"(0, 0)"
222014622,1831,,SICK ASSIST,D4, ,0,2022-03-01 19:08:00,2022,3,Tuesday,19,,GLOUCESTER ST,42.350941061596494,-71.08501336319699,"(42.350941061596494, -71.08501336319699)"
222005106,2604,,EXTORTION OR BLACKMAIL,A7,28,0,2022-01-22 16:44:00,2022,1,Saturday,16,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
222003554,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2022-01-11 00:00:00,2022,1,Tuesday,0,,SUDBURY ST,0.0,0.0,"(0, 0)"
222021722,801,,ASSAULT - SIMPLE,A1,77,0,2022-02-13 21:00:00,2022,2,Sunday,21,,NEW SUDBURY ST,42.36183856656472,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
222009910,1831,,SICK ASSIST,D4,626,0,2022-02-10 21:00:00,2022,2,Thursday,21,,PARK DR,42.34160356554982,-71.09771750293561,"(42.34160356554982, -71.09771750293561)"
222024556,3410,,TOWED MOTOR VEHICLE,A7, ,0,2022-04-08 09:53:00,2022,4,Friday,9,,WEBSTER ST,42.36690003141896,-71.03741911710055,"(42.36690003141896, -71.03741911710055)"
222013688,3410,,TOWED MOTOR VEHICLE,D14, ,0,2022-02-25 21:59:00,2022,2,Friday,21,,CHARLESVIEW ST,42.35644559798218,-71.1667162016345,"(42.35644559798218, -71.1667162016345)"
222000913,617,,LARCENY THEFT FROM BUILDING,C6, ,0,2022-01-02 20:00:00,2022,1,Sunday,20,,SOUTH POINT DR,42.31759266016733,-71.04000118468181,"(42.31759266016733, -71.04000118468181)"
222008040,3115,,INVESTIGATE PERSON,E13, ,0,2022-02-03 18:13:00,2022,2,Thursday,18,,CENTRE ST,42.31265126143235,-71.11414509217491,"(42.31265126143235, -71.11414509217491)"
222023838,1102,,FRAUD - FALSE PRETENSE / SCHEME,A7, ,0,2022-04-05 16:05:00,2022,4,Tuesday,16,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
222023024,3301,,VERBAL DISPUTE,B2, ,0,2022-04-02 14:27:00,2022,4,Saturday,14,,GARDNER ST,42.32986242223252,-71.0942549292287,"(42.32986242223252, -71.0942549292287)"
222000073,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,2022-01-01 04:40:00,2022,1,Saturday,4,,TALBOT AVE,42.293896483574834,-71.08451577163302,"(42.293896483574834, -71.08451577163302)"
222009096,1402,,VANDALISM,B3,464,0,2022-02-08 00:00:00,2022,2,Tuesday,0,,BROOKVIEW ST,42.28874109797319,-71.091177966277,"(42.28874109797319, -71.091177966277)"
222013129,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7, ,0,2022-02-23 14:40:00,2022,2,Wednesday,14,,MARGINAL ST,42.36631988636338,-71.03821277083964,"(42.36631988636338, -71.03821277083964)"
222017373,3410,,TOWED MOTOR VEHICLE,C11, ,0,2022-03-12 08:15:00,2022,3,Saturday,8,,BARRY ST,42.30870400722327,-71.06844484190216,"(42.30870400722327, -71.06844484190216)"
220132252,3625,,DANGEROUS OR HAZARDOUS CONDITION,D14,795,0,2022-03-28 08:28:00,2022,3,Monday,8,,"WEBLEY ST & ARMINGTON ST
BOSTON  MA 02134
UNITED S",42.35247997586364,-71.13724003331623,"(42.35247997586364, -71.13724003331623)"
222005230,1831,,SICK ASSIST,E5, ,0,2022-01-23 18:11:00,2022,1,Sunday,18,,HERON ST,42.26995987074728,-71.14970868796226,"(42.26995987074728, -71.14970868796226)"
222024011,3410,,TOWED MOTOR VEHICLE,E5, ,0,2022-04-06 07:12:00,2022,4,Wednesday,7,,WASHINGTON ST,42.276674967299805,-71.13890156014223,"(42.276674967299805, -71.13890156014223)"
222002923,3115,,INVESTIGATE PERSON,B3,465,0,2022-01-14 12:41:00,2022,1,Friday,12,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222013093,3115,,INVESTIGATE PERSON,D4, ,0,2022-02-23 13:15:00,2022,2,Wednesday,13,,BOYLSTON ST,42.34980174544626,-71.07840978002983,"(42.34980174544626, -71.07840978002983)"
222022955,3801,,M/V ACCIDENT - OTHER,D4, ,0,2022-04-02 06:31:00,2022,4,Saturday,6,,BOYLSTON ST,42.34489593697122,-71.09659185509307,"(42.34489593697122, -71.09659185509307)"
222019877,801,,ASSAULT - SIMPLE,A1, ,0,2022-03-21 21:24:00,2022,3,Monday,21,,BROMFIELD ST,42.356988569940135,-71.06084936983262,"(42.356988569940135, -71.06084936983262)"
222004580,2610,,TRESPASSING,C11, ,0,2022-01-21 11:50:00,2022,1,Friday,11,,BAILEY ST,42.28466568094173,-71.06602187804724,"(42.28466568094173, -71.06602187804724)"
222007547,2905,,VAL - VIOLATION OF AUTO LAW,A1, ,0,2022-02-02 02:31:00,2022,2,Wednesday,2,,"KINGSTON ST & ESSEX ST
BOSTON  MA 02111
UNITED STA",42.35248003034253,-71.05936998014147,"(42.35248003034253, -71.05936998014147)"
222005101,724,,AUTO THEFT,E18,520,0,2022-01-23 10:47:00,2022,1,Sunday,10,,HYDE PARK AVE,42.25621592040216,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222017580,3007,,SUDDEN DEATH,E18, ,0,2022-03-13 10:51:00,2022,3,Sunday,10,,WESTINGHOUSE PLZ,42.24422963542834,-71.13251945271134,"(42.24422963542834, -71.13251945271134)"
222007122,3115,,INVESTIGATE PERSON,A1,117,0,2022-01-31 15:30:00,2022,1,Monday,15,,WASHINGTON ST,42.35213475854105,-71.06266756903644,"(42.35213475854105, -71.06266756903644)"
222019868,724,,AUTO THEFT,D14,778,0,2022-03-21 20:01:00,2022,3,Monday,20,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222018766,1001,,FORGERY / COUNTERFEITING,E13, ,0,2022-03-17 20:46:00,2022,3,Thursday,20,,PARKER ST,42.32469442576835,-71.10087901665398,"(42.32469442576835, -71.10087901665398)"
222024163,2905,,VAL - VIOLATION OF AUTO LAW,E13,571,0,2022-04-06 00:00:00,2022,4,Wednesday,0,,OLMSTEAD ST,42.31145502275398,-71.1007930422611,"(42.31145502275398, -71.1007930422611)"
222017952,1831,,SICK ASSIST,B3, ,0,2022-03-14 18:40:00,2022,3,Monday,18,,"BRADLEE ST & SCHOOL ST
DORCHESTER  MA 02124
UNITED",42.29683296475371,-71.07525196952147,"(42.29683296475371, -71.07525196952147)"
222008687,2914,,VAL - OPERATING W/O AUTHORIZATION LAWFUL,A7, ,0,2022-02-06 02:00:00,2022,2,Sunday,2,,FAYWOOD AVE,42.3921390421385,-71.00581070996117,"(42.3921390421385, -71.00581070996117)"
222020387,2905,,VAL - VIOLATION OF AUTO LAW,D4, ,0,2022-03-23 19:40:00,2022,3,Wednesday,19,,"E SPRINGFIELD ST & HARRISON AVE
BOSTON  MA 02118
U",42.33544997452736,-71.07447003174087,"(42.33544997452736, -71.07447003174087)"
222014115,3114,,INVESTIGATE PROPERTY,B2, ,0,2022-02-27 20:06:00,2022,2,Sunday,20,,WASHINGTON ST,42.32104456561025,-71.09281973908705,"(42.32104456561025, -71.09281973908705)"
222005814,3502,,MISSING PERSON - LOCATED,E18, ,0,2022-01-24 04:30:00,2022,1,Monday,4,,WINTER ST,42.248342761279645,-71.12818749821336,"(42.248342761279645, -71.12818749821336)"
222014206,3207,,PROPERTY - FOUND,E13, ,0,2022-02-25 12:00:00,2022,2,Friday,12,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
222016770,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D4, ,0,2022-03-10 09:45:00,2022,3,Thursday,9,,SHAWMUT AVE,42.33543394019406,-71.08076738280505,"(42.33543394019406, -71.08076738280505)"
222001969,613,,LARCENY SHOPLIFTING,A1, ,0,2022-01-10 02:11:00,2022,1,Monday,2,,WASHINGTON ST,42.35272947428534,-71.06256290848422,"(42.35272947428534, -71.06256290848422)"
222012642,1402,,VANDALISM,B2,269,0,2022-02-21 15:45:00,2022,2,Monday,15,,"ALBANY ST & MELNEA CASS BLVD
ROXBURY  MA 02119
UNI",42.33117798964968,-71.07700797530123,"(42.33117798964968, -71.07700797530123)"
222023780,3115,,INVESTIGATE PERSON,B3, ,0,2022-04-05 13:01:00,2022,4,Tuesday,13,,MORTON ST,42.28560167185806,-71.09317129740397,"(42.28560167185806, -71.09317129740397)"
222024558,2905,,VAL - VIOLATION OF AUTO LAW,B2, ,0,2022-04-08 09:17:00,2022,4,Friday,9,,WOODCLIFF ST,42.3158093385534,-71.0761868342811,"(42.3158093385534, -71.0761868342811)"
222010414,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A15,41,0,2022-02-11 16:00:00,2022,2,Friday,16,,VINE ST,42.37663166813234,-71.05593195497872,"(42.37663166813234, -71.05593195497872)"
222016231,1831,,SICK ASSIST,B3, ,0,2022-03-08 01:41:00,2022,3,Tuesday,1,,DUNLAP ST,42.2928107904335,-71.07327594083033,"(42.2928107904335, -71.07327594083033)"
222001104,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2022-01-06 06:19:00,2022,1,Thursday,6,,"FREEPORT ST & MILL ST
DORCHESTER  MA 02125
UNITED ",42.3017550164983,-71.05105502156762,"(42.3017550164983, -71.05105502156762)"
222013266,1831,,SICK ASSIST,B3, ,0,2022-02-24 05:34:00,2022,2,Thursday,5,,WOODBOLE AVE,42.27777751267368,-71.08010371593008,"(42.27777751267368, -71.08010371593008)"
222023679,3301,,VERBAL DISPUTE,A1, ,0,2022-04-05 00:32:00,2022,4,Tuesday,0,,WINTER ST,42.3555480569011,-71.0607313972787,"(42.3555480569011, -71.0607313972787)"
222000480,3207,,PROPERTY - FOUND,A1,77,0,2022-01-03 11:20:00,2022,1,Monday,11,,SUDBURY ST,0.0,0.0,"(0, 0)"
222012024,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,141,0,2022-02-18 19:45:00,2022,2,Friday,19,,COMMONWEALTH AVE,42.3491128916352,-71.08767768471063,"(42.3491128916352, -71.08767768471063)"
222009743,613,,LARCENY SHOPLIFTING,A1, ,0,2022-02-10 13:27:00,2022,2,Thursday,13,,WASHINGTON ST,42.35648630460298,-71.05928144939367,"(42.35648630460298, -71.05928144939367)"
222020792,3114,,INVESTIGATE PROPERTY,C6, ,0,2022-03-25 11:32:00,2022,3,Friday,11,,B ST,42.33917620099671,-71.05584769254133,"(42.33917620099671, -71.05584769254133)"
222014325,613,,LARCENY SHOPLIFTING,A1, ,0,2022-02-28 14:06:00,2022,2,Monday,14,,STATE ST,42.35942555542413,-71.05288819167998,"(42.35942555542413, -71.05288819167998)"
222018655,3805,,M/V ACCIDENT - POLICE VEHICLE,D14,788,0,2022-03-17 13:45:00,2022,3,Thursday,13,,KINROSS RD,42.34050061149467,-71.14982264001664,"(42.34050061149467, -71.14982264001664)"
222001947,3207,,PROPERTY - FOUND,D4, ,0,2022-01-10 13:00:00,2022,1,Monday,13,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222017631,3006,,SICK/INJURED/MEDICAL - PERSON,C11, ,0,2022-03-13 16:00:00,2022,3,Sunday,16,,TREADWAY RD,42.313709285558176,-71.05824481508631,"(42.313709285558176, -71.05824481508631)"
222004840,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2, ,0,2022-01-22 09:36:00,2022,1,Saturday,9,,WAIT ST,42.333020578956784,-71.10621270062023,"(42.333020578956784, -71.10621270062023)"
222020816,3115,,INVESTIGATE PERSON,C11, ,0,2022-03-25 12:34:00,2022,3,Friday,12,,HAMILTON ST,42.30500848421405,-71.06606440996845,"(42.30500848421405, -71.06606440996845)"
222009926,3115,,INVESTIGATE PERSON,C6, ,0,2022-02-10 21:58:00,2022,2,Thursday,21,,WESTWIND RD,42.318786652941895,-71.04178884173919,"(42.318786652941895, -71.04178884173919)"
222018961,3115,,INVESTIGATE PERSON,C11,355,0,2022-03-18 00:00:00,2022,3,Friday,0,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222018769,1831,,SICK ASSIST,D4, ,0,2022-03-17 20:57:00,2022,3,Thursday,20,,BOYLSTON ST,42.34932471285015,-71.0801480124617,"(42.34932471285015, -71.0801480124617)"
222003565,3115,,INVESTIGATE PERSON,B2, ,0,2022-01-17 12:16:00,2022,1,Monday,12,,ALASKA ST,42.32104359830533,-71.07865896628789,"(42.32104359830533, -71.07865896628789)"
222006762,3410,,TOWED MOTOR VEHICLE,B3, ,0,2022-01-29 21:41:00,2022,1,Saturday,21,,BLUE HILL AVE,42.29576380381549,-71.08756001916733,"(42.29576380381549, -71.08756001916733)"
